gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,Churn_Label,total_complaints,resolved_complaints,unresolved_complaints,call_drop_rate,data_usage_gb,throughput_Mbps,complaints_per_tenure,unresolved_ratio,drop_rate_per_tenure,data_usage_per_tenure,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TechSupport_No internet service,TechSupport_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,MultipleLines_No phone service,MultipleLines_Yes,Contract_One year,Contract_Two year
1,1,0,0,16,1,1,78.75,0,11,4,7,0.0395833333333333,0.7098974609375,36.5075,0.6470588235294118,0.5833333333333334,0.0023284313725490174,0.041758674172794115,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,25,1,0,55.55,0,7,1,6,0.0224867724867724,0.66045166015625,35.19166666666667,0.2692307692307692,0.75,0.0008648758648758614,0.02540198692908654,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,0,34,1,0,62.65,1,13,5,8,0.0443121693121693,0.6395458984375,22.47666666666667,0.37142857142857144,0.5714285714285714,0.0012660619803476943,0.018272739955357144,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,1,74.5,1,9,2,7,0.019083694083694,0.8719734700520833,26.20083333333333,4.5,0.7,0.009541847041847,0.4359867350260416,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,10,1,1,102.1,1,19,7,12,0.0235233516483516,0.8268538411458333,34.43,1.7272727272727273,0.6,0.002138486513486509,0.07516853101325757,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,0,1,0,24,1,0,20.1,0,19,4,15,0.025560088060088,0.7923893229166667,27.480833333333333,0.76,0.75,0.00102240352240352,0.03169557291666667,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,10,1,0,70.3,0,5,2,3,0.0052083333333333,0.781923828125,30.2625,0.45454545454545453,0.5,0.00047348484848484546,0.071083984375,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
1,0,1,0,69,1,1,53.65,0,5,1,4,0.0180555555555555,0.8880590820312501,33.555,0.07142857142857142,0.6666666666666666,0.0002579365079365071,0.012686558314732144,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,57,1,0,20.75,0,17,5,12,0.0318488529014844,0.8739876302083333,25.5175,0.29310344827586204,0.6666666666666666,0.0005491181534738689,0.015068752244971263,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,1,1,50,1,1,103.4,0,13,0,13,0.0208333333333333,0.95034912109375,28.80333333333333,0.2549019607843137,0.9285714285714286,0.00040849673202614315,0.018634296492034314,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
1,0,1,1,28,0,0,50.8,0,11,1,10,0.0378123338649654,0.7358317057291667,30.589166666666667,0.3793103448275862,0.8333333333333334,0.0013038735815505311,0.025373507094109196,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0,0,0,16,1,1,50.15,1,12,3,9,0.0400327681577681,0.745517578125,28.61,0.7058823529411765,0.6923076923076923,0.0023548687151628295,0.04385397518382353,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,25,1,1,79.0,0,11,3,8,0.023076923076923,0.7969059244791666,27.98166666666667,0.4230769230769231,0.6666666666666666,0.0008875739644970385,0.03065022786458333,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,1,1,0,3,1,1,74.6,0,16,5,11,0.0354983660130718,0.7971093749999999,29.655833333333334,4.0,0.6470588235294118,0.00887459150326795,0.19927734374999997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,61,1,1,96.5,0,18,3,15,0.0226190476190476,0.7492350260416667,26.624166666666667,0.2903225806451613,0.7894736842105263,0.00036482334869431616,0.01208443590389785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
0,0,0,0,2,1,0,20.1,0,15,2,13,0.0253306878306878,0.7541438802083333,28.241666666666664,5.0,0.8125,0.008443562610229266,0.25138129340277776,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,1,51,1,0,19.4,0,15,0,15,0.0119047619047619,0.8242203776041667,23.61916666666667,0.28846153846153844,0.9375,0.00022893772893772886,0.015850391877003205,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,71,1,0,77.55,0,14,5,9,0.0337797619047619,0.6779907226562499,29.75,0.19444444444444445,0.6,0.0004691633597883598,0.009416537814670138,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0,1,1,20,1,0,20.05,0,10,4,6,0.0464646464646464,0.7171004231770833,27.078333333333333,0.47619047619047616,0.5454545454545454,0.00221260221260221,0.03414763919890873,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,1,6,1,0,19.85,0,7,1,6,0.0247432306255835,0.8200797526041667,26.97833333333333,1.0,0.75,0.0035347472322262144,0.1171542503720238,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,6,1,0,20.2,0,18,5,13,0.0226190476190476,0.7969026692708333,25.4375,2.5714285714285716,0.6842105263157895,0.0032312925170068,0.1138432384672619,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,29,1,0,67.45,0,19,2,17,0.0075757575757575,0.8908870442708333,25.96083333333333,0.6333333333333333,0.85,0.00025252525252525,0.029696234809027777,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,0,36,1,1,18.55,0,20,4,16,0.0281954887218045,0.7714811197916666,32.655,0.5405405405405406,0.7619047619047619,0.0007620402357244459,0.020850841075450446,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,28,0,1,29.75,0,9,6,3,0.0349945533769063,0.7125594075520834,28.111666666666665,0.3103448275862069,0.3,0.0012067087371347,0.024571014053520114,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,0,7,1,1,86.5,1,8,1,7,0.0324074074074074,0.8705737304687501,25.7,1.0,0.7777777777777778,0.004050925925925925,0.10882171630859376,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,63,1,0,24.2,0,15,4,11,0.0165343915343915,0.6854947916666667,26.5825,0.234375,0.6875,0.00025834986772486717,0.010710856119791667,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,1,1,48,1,0,23.55,0,6,2,4,0.011574074074074,0.8539957682291667,22.03,0.12244897959183673,0.5714285714285714,0.00023620559334844898,0.01742848506590136,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,1,0,49,1,0,20.45,0,10,5,5,0.0235362200435729,0.9479386393229168,26.2175,0.2,0.45454545454545453,0.000470724400871458,0.018958772786458335,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,1,0,0,27,1,1,81.45,1,10,4,6,0.0,0.87321044921875,32.704166666666666,0.35714285714285715,0.5454545454545454,0.0,0.031186087472098216,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,72,1,0,92.3,0,14,5,9,0.020877849002849,0.6891609700520833,22.104166666666668,0.1917808219178082,0.6,0.0002859979315458767,0.009440561233590182,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
1,0,1,0,1,1,1,69.15,1,16,6,10,0.0536075036075036,0.8072591145833333,23.185,8.0,0.5882352941176471,0.0268037518037518,0.40362955729166666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,72,0,0,53.65,0,5,2,3,0.0075757575757575,0.8930021158854168,23.60166666666667,0.0684931506849315,0.5,0.00010377750103777397,0.012232905697060504,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
0,0,0,0,47,0,0,39.65,0,17,5,12,0.028860294117647,0.7562320963541667,26.8325,0.3541666666666667,0.6666666666666666,0.0006012561274509792,0.015754835340711804,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,0,0,0,1,1,1,54.65,0,6,0,6,0.0649801587301587,0.7177994791666666,26.291666666666668,3.0,0.8571428571428571,0.03249007936507935,0.3588997395833333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,36,1,1,104.8,0,7,1,6,0.0330896686159844,0.6394547526041666,29.66416666666667,0.1891891891891892,0.75,0.0008943153679995783,0.017282560881193693,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
1,0,1,1,43,0,0,29.3,0,7,2,5,0.0334733893557422,0.7963818359375,24.5375,0.1590909090909091,0.625,0.0007607588489941409,0.01809958718039773,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,1,0,27,1,0,83.85,0,14,3,11,0.025,0.7767529296875,26.26833333333333,0.5,0.7333333333333333,0.0008928571428571429,0.027741176060267856,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,9,1,1,79.55,1,14,4,10,0.0274514411027568,0.7753019205729167,20.6975,1.4,0.6666666666666666,0.00274514411027568,0.07753019205729167,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,38,1,1,103.65,0,18,5,13,0.0266081871345029,0.8116153971354166,27.52833333333333,0.46153846153846156,0.6842105263157895,0.0006822612085769974,0.020810651208600428,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
0,1,0,0,35,1,1,99.05,0,7,2,5,0.0347626484139642,0.7781624348958333,27.5225,0.19444444444444445,0.625,0.0009656291226101168,0.021615623191550925,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
0,0,1,1,0,1,0,73.35,0,9,2,7,0.0121527777777777,0.6893863932291667,26.7025,9.0,0.7,0.0121527777777777,0.6893863932291667,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1
0,0,1,0,59,1,1,100.05,0,8,3,5,0.0240618908382066,0.91312255859375,20.41,0.13333333333333333,0.5555555555555556,0.00040103151397011,0.015218709309895833,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,0,0,0,27,1,0,20.35,0,17,2,15,0.0324074074074074,0.7007625325520833,31.9625,0.6071428571428571,0.8333333333333334,0.0011574074074074071,0.025027233305431548,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1,0,0,2,1,0,43.95,0,18,7,11,0.0376653439153439,1.0185074869791666,29.11,6.0,0.5789473684210527,0.012555114638447967,0.3395024956597222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,7,1,0,23.5,0,5,2,3,0.0052083333333333,0.7133512369791667,27.367500000000003,0.625,0.5,0.0006510416666666625,0.08916890462239584,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,36,1,1,70.7,0,12,2,10,0.0430555555555555,0.7854541015625,26.14,0.32432432432432434,0.7692307692307693,0.0011636636636636621,0.02122848923141892,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
0,0,1,1,41,1,1,94.3,0,9,0,9,0.0220352564102564,0.90138427734375,29.13083333333333,0.21428571428571427,0.9,0.0005246489621489619,0.02146153041294643,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,13,0,0,29.15,0,9,2,7,0.0242673992673992,0.9777701822916668,19.944166666666668,0.6428571428571429,0.7,0.0017333856619570855,0.06984072730654763,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,1,19,1,0,20.85,0,15,5,10,0.0163517768780926,1.0587117513020834,30.61583333333333,0.75,0.625,0.00081758884390463,0.05293558756510417,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,1,0,60,0,0,37.7,0,18,6,12,0.0168067226890756,0.74322265625,31.06583333333333,0.29508196721311475,0.631578947368421,0.0002755200440832065,0.012183977971311474,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,0,0,1,48,1,1,95.5,1,6,0,6,0.0059523809523809,0.6251497395833333,27.66416666666667,0.12244897959183673,0.8571428571428571,0.00012147716229348776,0.012758157950680271,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1,1,0,0,3,1,0,91.05,1,5,1,4,0.0226686507936507,0.6604288736979167,31.438333333333333,1.25,0.6666666666666666,0.005667162698412675,0.16510721842447917,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,69,1,1,92.45,0,7,3,4,0.0217592592592592,0.72440185546875,21.07166666666667,0.1,0.5,0.00031084656084656,0.010348597935267857,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1,0,0,0,43,0,0,44.15,0,9,0,9,0.044485294117647,0.7062923177083333,31.118333333333336,0.20454545454545456,0.9,0.0010110294117647045,0.01605209812973485,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
0,0,0,1,11,0,1,36.05,0,16,7,9,0.0411769943019943,1.151354166666667,25.594166666666663,1.3333333333333333,0.5294117647058824,0.0034314161918328583,0.09594618055555558,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0,1,0,45,1,1,50.25,0,13,3,10,0.0444444444444444,0.7347509765625001,25.21583333333333,0.2826086956521739,0.7142857142857143,0.000966183574879226,0.01597284731657609,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,72,1,1,109.75,0,14,5,9,0.0297348484848484,1.1797916666666668,28.263333333333332,0.1917808219178082,0.6,0.00040732669157326573,0.0161615296803653,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,1,1,0,2,1,0,79.2,1,15,3,12,0.0402065527065527,0.8150545247395833,27.76333333333333,5.0,0.75,0.013402184235517567,0.2716848415798611,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,12,1,0,20.3,0,9,1,8,0.0452380952380952,0.7524853515625001,22.79583333333333,0.6923076923076923,0.8,0.003479853479853477,0.05788348858173077,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,1,1,67,1,1,112.35,0,19,2,17,0.0385739991003148,0.6571883138020833,32.94916666666666,0.27941176470588236,0.85,0.0005672646926516882,0.009664534026501225,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
1,0,1,0,37,1,0,94.3,0,6,2,4,0.0249287749287749,0.82173095703125,23.97833333333333,0.15789473684210525,0.5714285714285714,0.0006560203928624974,0.02162449886924342,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,0,0,39,0,0,41.15,0,10,5,5,0.0381313131313131,0.74149169921875,24.8775,0.25,0.45454545454545453,0.0009532828282828275,0.018537292480468752,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,0,0,0,41,1,1,74.65,0,12,2,10,0.0284722222222222,0.8328987630208333,23.598333333333333,0.2857142857142857,0.7692307692307693,0.0006779100529100524,0.01983092292906746,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,25,0,1,48.25,0,17,4,13,0.0138888888888888,0.7183919270833333,19.59,0.6538461538461539,0.7222222222222222,0.0005341880341880308,0.027630458733974357,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
1,0,1,1,8,1,1,76.15,0,18,3,15,0.0407407407407407,0.6950944010416666,28.44333333333333,2.0,0.7894736842105263,0.004526748971193411,0.07723271122685185,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,0,1,1,71,1,0,71.1,0,6,1,5,0.0104575163398692,0.7912394205729166,31.016666666666666,0.08333333333333333,0.7142857142857143,0.00014524328249818335,0.010989436396846065,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1,0,0,0,5,1,0,96.55,0,15,3,12,0.0128205128205128,0.9097648111979167,28.188333333333333,2.5,0.75,0.002136752136752133,0.15162746853298611,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,0,0,0,30,1,1,79.3,0,18,4,14,0.0138888888888888,0.8577921549479166,23.94666666666667,0.5806451612903226,0.7368421052631579,0.0004480286738351226,0.027670714675739245,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
1,0,0,0,40,1,1,89.6,0,16,5,11,0.0193488529014844,0.7056502278645832,19.155,0.3902439024390244,0.6470588235294118,0.0004719232414996195,0.01721098116742886,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,0,0,54,1,1,20.5,0,16,7,9,0.0083333333333333,0.8618001302083332,27.885,0.2909090909090909,0.5294117647058824,0.00015151515151515092,0.01566909327651515,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,1,0,72,1,1,106.3,0,10,3,7,0.0318783068783068,1.0064249674479169,22.4625,0.136986301369863,0.6363636363636364,0.0004366891353192712,0.01378664338969749,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
1,0,1,1,28,1,0,100.35,0,14,3,11,0.0458694083694083,0.5975341796875,35.435,0.4827586206896552,0.7333333333333333,0.0015817037368761485,0.020604626885775863,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
1,0,1,1,18,1,1,85.6,0,19,1,18,0.0568860877684407,0.9075065104166667,21.82166666666667,1.0,0.9,0.002994004619391616,0.047763500548245616,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,2,0,1,45.25,1,6,1,5,0.0322916666666666,0.6709993489583334,20.4175,2.0,0.7142857142857143,0.010763888888888866,0.2236664496527778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,1,1,59,1,1,106.15,0,6,0,6,0.0484943977591036,0.9110441080729168,35.406666666666666,0.1,0.8571428571428571,0.0008082399626517267,0.015184068467881947,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
1,0,1,1,22,1,1,51.1,0,18,2,16,0.0212128879892037,0.7473006184895833,25.39833333333333,0.782608695652174,0.8421052631578947,0.0009222994777914653,0.032491331238677534,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,19.9,0,7,3,4,0.0209986772486772,0.5754410807291667,26.13083333333333,3.5,0.5,0.0104993386243386,0.28772054036458333,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1,1,0,72,1,1,25.7,0,6,1,5,0.0400462962962962,0.7023600260416667,27.218333333333334,0.0821917808219178,0.7142857142857143,0.000548579401319126,0.009621370219748859,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,1,0,0,14,1,1,74.3,1,7,2,5,0.0363173046996576,0.6328963216145833,28.2175,0.4666666666666667,0.625,0.0024211536466438397,0.04219308810763889,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,50,1,0,99.4,0,19,9,10,0.0775162337662337,0.7182169596354168,30.326666666666668,0.37254901960784315,0.5,0.0015199261522790923,0.014082685483047388,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
0,0,1,1,48,1,0,69.7,0,15,6,9,0.0180842219928907,0.8229744466145833,24.26833333333333,0.30612244897959184,0.5625,0.0003690657549569531,0.016795396869685373,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,49,1,1,98.35,0,6,2,4,0.0625339937839937,0.83841552734375,28.284166666666668,0.12,0.5714285714285714,0.001250679875679874,0.016768310546875,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,0,1,1,28,1,0,85.45,0,17,5,12,0.0264759120022277,0.8256827799479166,26.51,0.5862068965517241,0.6666666666666666,0.000912962482835438,0.028471819998204022,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,0,0,68,1,1,95.9,0,12,4,8,0.0310019841269841,0.8729020182291666,25.49416666666667,0.17391304347826086,0.6153846153846154,0.0004493041177823783,0.012650753887379226,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1,0,0,0,13,1,0,100.75,0,17,4,13,0.035110294117647,0.8423518880208333,29.975833333333338,1.2142857142857142,0.7222222222222222,0.0025078781512604996,0.06016799200148809,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,0,0,0,11,1,1,89.2,0,19,5,14,0.026094276094276,0.8393660481770833,29.05666666666667,1.5833333333333333,0.7,0.0021745230078563335,0.0699471706814236,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,0,3,1,1,74.1,1,15,4,11,0.0462719298245614,0.92865966796875,25.480833333333333,3.75,0.6875,0.01156798245614035,0.2321649169921875,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,57,1,0,100.6,1,15,4,11,0.0388588263588263,0.6415934244791667,26.941666666666663,0.25862068965517243,0.6875,0.0006699797648073501,0.011061955594468391,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1,0,0,0,3,1,0,75.0,1,8,1,7,0.0360327903091061,0.9278458658854168,30.589166666666667,2.0,0.7777777777777778,0.009008197577276524,0.2319614664713542,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,72,1,0,25.75,0,16,4,12,0.0258506113769271,0.7732641601562499,30.8825,0.2191780821917808,0.7058823529411765,0.0003541179640674945,0.010592659728167806,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,1,1,70,1,1,84.1,0,14,5,9,0.0217427248677248,0.4820987955729167,26.43416666666667,0.19718309859154928,0.6,0.0003062355615172507,0.006790123881308686,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,0,1,1,49,1,0,79.3,0,20,4,16,0.0046296296296296,0.57306640625,33.67666666666667,0.4,0.7619047619047619,9.259259259259199e-05,0.011461328125000001,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
0,1,1,0,67,1,1,107.05,0,5,1,4,0.0351851851851851,0.8757413736979167,24.49083333333333,0.07352941176470588,0.6666666666666666,0.0005174291938997808,0.012878549613204657,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
1,0,0,0,46,1,0,20.05,0,11,0,11,0.0458333333333333,0.6295930989583333,19.6425,0.23404255319148937,0.9166666666666666,0.0009751773049645384,0.013395597850177304,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1,0,0,64,1,1,70.2,1,10,4,6,0.0193070818070818,0.7359773763020834,20.104166666666668,0.15384615384615385,0.5454545454545454,0.0002970320278012585,0.011322728866185898,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,37,1,0,19.5,0,9,2,7,0.0234204793028322,0.8669368489583333,24.250833333333333,0.23684210526315788,0.7,0.0006163284027061105,0.022814127604166668,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1,0,0,2,1,0,70.75,1,5,1,4,0.0046296296296296,0.7504134114583333,17.631666666666664,1.6666666666666667,0.6666666666666666,0.0015432098765432,0.25013780381944445,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,13,0,0,45.3,0,6,1,5,0.0046296296296296,0.6166300455729167,32.9575,0.42857142857142855,0.7142857142857143,0.00033068783068782856,0.04404500325520833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,1,0,72,1,0,115.15,0,14,4,10,0.0095315904139433,0.6258056640624999,28.030833333333334,0.1917808219178082,0.6666666666666666,0.0001305697316978534,0.008572680329623286,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
1,0,1,1,68,1,1,72.95,0,18,5,13,0.0548611111111111,0.6814884440104167,25.80666666666667,0.2608695652173913,0.6842105263157895,0.0007950885668276971,0.009876644116092997,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1,0,1,1,15,1,0,19.65,0,17,3,14,0.034594298245614,0.8692749023437499,28.814166666666665,1.0625,0.7777777777777778,0.002162143640350875,0.05432968139648437,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,24,1,1,19.55,0,7,2,5,0.0644510582010581,0.7068595377604167,27.863333333333333,0.28,0.625,0.002578042328042324,0.028274381510416665,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,24,1,1,89.55,0,6,2,4,0.0443070818070818,0.63700927734375,22.8025,0.24,0.5714285714285714,0.001772283272283272,0.02548037109375,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,27,1,0,50.35,0,10,2,8,0.0043859649122807,0.6990934244791668,24.91916666666667,0.35714285714285715,0.7272727272727273,0.000156641604010025,0.024967622302827387,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,12,1,0,50.25,1,16,5,11,0.0519799644799644,0.9178597005208332,31.8625,1.2307692307692308,0.6470588235294118,0.0039984588061511075,0.0706045923477564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,71,1,0,87.25,0,8,2,6,0.0440685045948203,0.772177734375,26.896666666666665,0.1111111111111111,0.6666666666666666,0.0006120625638169486,0.010724690755208334,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,1,67,1,1,20.8,0,12,0,12,0.0436207311207311,0.8310489908854167,23.19333333333333,0.17647058823529413,0.9230769230769231,0.0006414813400107515,0.012221308689491422,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,1,0,63,1,1,109.25,0,14,2,12,0.0351851851851851,0.8450496419270833,25.500833333333333,0.21875,0.8,0.0005497685185185171,0.013203900655110677,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
