,complaint_id,customerID,date,issue,status
6427,CMP983398,8677-HDZEE,2025-03-19,Service outage,Resolved
6425,CMP540844,8677-HDZEE,2025-03-27,Service outage,In Progress
6424,CMP790207,8677-HDZEE,2025-04-03,App issue,Open
38860,CMP206781,8679-JOEVF,2024-05-03,Slow internet,Resolved
38856,CMP257108,8679-JOEVF,2024-05-20,App issue,Open
38857,CMP145579,8679-JOEVF,2024-06-04,App issue,In Progress
38866,CMP132204,8679-JOEVF,2024-06-06,Unexpected charges,Closed
38853,CMP221583,8679-JOEVF,2024-06-14,Service outage,Resolved
38863,CMP482354,8679-JOEVF,2024-08-18,Network issue,In Progress
38858,CMP416940,8679-JOEVF,2024-08-28,Frequent disconnection,In Progress
38865,CMP289341,8679-JOEVF,2024-09-01,App issue,Closed
38862,CMP769979,8679-JOEVF,2024-10-07,Slow internet,Open
38859,CMP358988,8679-JOEVF,2024-10-15,Unexpected charges,Closed
38854,CMP174773,8679-JOEVF,2024-11-10,Poor customer service,In Progress
38855,CMP222281,8679-JOEVF,2024-11-19,Slow internet,Open
38867,CMP896849,8679-JOEVF,2025-01-05,Service outage,Closed
38861,CMP753349,8679-JOEVF,2025-02-18,Frequent disconnection,Closed
38864,CMP563978,8679-JOEVF,2025-04-13,Slow internet,In Progress
38868,CMP547565,8679-JOEVF,2025-04-28,Slow internet,Closed
71347,CMP575504,8679-LZBMD,2024-05-15,Slow internet,Resolved
71349,CMP870730,8679-LZBMD,2024-05-22,Network issue,Resolved
71348,CMP263029,8679-LZBMD,2024-09-14,Slow internet,Open
71346,CMP536863,8679-LZBMD,2024-10-29,Service outage,In Progress
71352,CMP227923,8679-LZBMD,2024-11-23,Slow internet,In Progress
71351,CMP521620,8679-LZBMD,2024-12-22,Billing error,Resolved
71350,CMP509901,8679-LZBMD,2025-02-17,App issue,Closed
54072,CMP237807,8680-CGLTP,2024-05-09,App issue,Open
54075,CMP502963,8680-CGLTP,2024-05-21,App issue,Closed
54070,CMP181253,8680-CGLTP,2024-12-23,Frequent disconnection,Open
54073,CMP771891,8680-CGLTP,2025-01-02,Unexpected charges,Resolved
54074,CMP136199,8680-CGLTP,2025-01-08,Service outage,Resolved
54078,CMP427018,8680-CGLTP,2025-01-24,Frequent disconnection,Closed
54076,CMP148952,8680-CGLTP,2025-02-01,Poor customer service,In Progress
54069,CMP185669,8680-CGLTP,2025-02-25,Frequent disconnection,Open
54071,CMP455862,8680-CGLTP,2025-03-19,App issue,Resolved
54079,CMP437914,8680-CGLTP,2025-03-31,Unexpected charges,Open
54068,CMP323029,8680-CGLTP,2025-04-03,Billing error,Resolved
54077,CMP270973,8680-CGLTP,2025-04-27,Service outage,Resolved
18284,CMP147178,8681-ICONS,2024-05-08,Service outage,In Progress
18286,CMP837497,8681-ICONS,2024-07-14,Network issue,Closed
18289,CMP199642,8681-ICONS,2024-07-25,Unexpected charges,In Progress
18291,CMP658163,8681-ICONS,2024-08-09,Slow internet,Closed
18285,CMP201378,8681-ICONS,2024-08-22,Billing error,Resolved
18283,CMP930138,8681-ICONS,2024-09-17,Service outage,Open
18287,CMP228225,8681-ICONS,2024-10-30,Slow internet,In Progress
18290,CMP620700,8681-ICONS,2024-12-23,Service outage,Resolved
18282,CMP617273,8681-ICONS,2025-02-02,Unexpected charges,Open
18288,CMP498731,8681-ICONS,2025-03-22,Service outage,Open
86651,CMP336724,8685-WHQPW,2024-05-21,Network issue,Open
86665,CMP325952,8685-WHQPW,2024-05-30,Frequent disconnection,In Progress
86647,CMP770100,8685-WHQPW,2024-06-06,Unexpected charges,Resolved
86652,CMP592019,8685-WHQPW,2024-06-13,App issue,Resolved
86662,CMP390632,8685-WHQPW,2024-07-07,Network issue,Open
86650,CMP912250,8685-WHQPW,2024-07-09,Service outage,Resolved
86657,CMP351341,8685-WHQPW,2024-08-11,Billing error,In Progress
86661,CMP186429,8685-WHQPW,2024-08-16,Service outage,In Progress
86656,CMP866150,8685-WHQPW,2024-09-25,Slow internet,In Progress
86653,CMP187568,8685-WHQPW,2024-10-25,App issue,Resolved
86663,CMP260049,8685-WHQPW,2024-10-26,Service outage,Closed
86664,CMP855945,8685-WHQPW,2024-11-09,App issue,Open
86649,CMP269697,8685-WHQPW,2024-11-27,Network issue,Closed
86660,CMP880262,8685-WHQPW,2024-12-29,Frequent disconnection,In Progress
86655,CMP171611,8685-WHQPW,2024-12-31,Unexpected charges,In Progress
86659,CMP962675,8685-WHQPW,2025-01-06,Unexpected charges,In Progress
86658,CMP303037,8685-WHQPW,2025-01-23,Slow internet,Resolved
86654,CMP134011,8685-WHQPW,2025-02-22,Poor customer service,Closed
86648,CMP412502,8685-WHQPW,2025-02-27,Unexpected charges,Open
50756,CMP522079,8687-BAFGU,2024-05-12,Billing error,In Progress
50743,CMP171993,8687-BAFGU,2024-05-26,Network issue,Closed
50755,CMP408368,8687-BAFGU,2024-06-03,Unexpected charges,Resolved
50748,CMP631361,8687-BAFGU,2024-07-06,Network issue,Resolved
50753,CMP138229,8687-BAFGU,2024-08-03,Billing error,Resolved
50749,CMP788843,8687-BAFGU,2024-08-08,Network issue,Closed
50744,CMP637696,8687-BAFGU,2024-08-26,Slow internet,Open
50742,CMP366365,8687-BAFGU,2024-09-11,Poor customer service,Open
50750,CMP133323,8687-BAFGU,2024-10-06,Network issue,Closed
50747,CMP840820,8687-BAFGU,2024-11-15,Poor customer service,Closed
50752,CMP571227,8687-BAFGU,2024-11-20,Frequent disconnection,Open
50754,CMP488720,8687-BAFGU,2024-12-15,Network issue,Open
50757,CMP141237,8687-BAFGU,2024-12-30,Service outage,Resolved
50745,CMP546815,8687-BAFGU,2025-02-03,Poor customer service,In Progress
50746,CMP282581,8687-BAFGU,2025-02-04,Service outage,Closed
50751,CMP343074,8687-BAFGU,2025-04-07,Poor customer service,In Progress
82117,CMP125422,8690-UPCZI,2024-05-13,App issue,Resolved
82110,CMP533595,8690-UPCZI,2024-06-30,Billing error,In Progress
82113,CMP197699,8690-UPCZI,2024-08-05,Service outage,Closed
82107,CMP481088,8690-UPCZI,2024-08-10,Frequent disconnection,Open
82116,CMP643200,8690-UPCZI,2024-08-21,Service outage,Closed
82112,CMP591042,8690-UPCZI,2024-09-29,Billing error,Closed
82111,CMP510136,8690-UPCZI,2024-10-05,Unexpected charges,Open
82118,CMP695620,8690-UPCZI,2024-11-04,Billing error,Closed
82114,CMP392008,8690-UPCZI,2024-11-17,App issue,Resolved
82115,CMP378328,8690-UPCZI,2024-12-04,Service outage,In Progress
82109,CMP160598,8690-UPCZI,2024-12-18,Service outage,Resolved
82108,CMP333764,8690-UPCZI,2025-02-19,Unexpected charges,Closed
82106,CMP121661,8690-UPCZI,2025-04-03,App issue,Closed
41542,CMP777221,8690-ZVLCL,2024-05-15,Slow internet,Open
41547,CMP268687,8690-ZVLCL,2024-06-13,Service outage,Closed
41550,CMP193818,8690-ZVLCL,2024-06-16,Service outage,Open
41549,CMP132426,8690-ZVLCL,2024-06-25,Slow internet,Resolved
41544,CMP823558,8690-ZVLCL,2024-06-27,Unexpected charges,Open
41551,CMP929431,8690-ZVLCL,2024-06-28,App issue,In Progress
41553,CMP555597,8690-ZVLCL,2024-08-28,Network issue,In Progress
41556,CMP941619,8690-ZVLCL,2024-09-04,Service outage,In Progress
41541,CMP103138,8690-ZVLCL,2024-09-15,Frequent disconnection,Closed
41545,CMP704683,8690-ZVLCL,2024-09-19,Poor customer service,Resolved
41552,CMP920294,8690-ZVLCL,2024-09-24,Unexpected charges,In Progress
41554,CMP846505,8690-ZVLCL,2024-10-30,Service outage,In Progress
41543,CMP925759,8690-ZVLCL,2025-01-04,Billing error,Closed
41548,CMP923205,8690-ZVLCL,2025-02-07,App issue,Open
41555,CMP346007,8690-ZVLCL,2025-02-25,Slow internet,Resolved
41546,CMP484030,8690-ZVLCL,2025-04-26,Slow internet,Open
71766,CMP768100,8695-ARGXZ,2024-06-05,Billing error,In Progress
71767,CMP745017,8695-ARGXZ,2024-06-24,Service outage,Closed
71768,CMP273409,8695-ARGXZ,2024-08-23,Unexpected charges,Closed
71770,CMP571110,8695-ARGXZ,2024-09-17,Network issue,Open
71773,CMP533351,8695-ARGXZ,2024-10-28,Frequent disconnection,Resolved
71769,CMP293515,8695-ARGXZ,2024-11-08,Frequent disconnection,Open
71772,CMP389179,8695-ARGXZ,2024-12-04,Billing error,Open
71771,CMP664445,8695-ARGXZ,2024-12-21,Slow internet,Open
71774,CMP679160,8695-ARGXZ,2025-02-21,Service outage,Open
18701,CMP889536,8695-WDYEA,2024-06-12,Billing error,Open
18709,CMP624850,8695-WDYEA,2024-07-04,Frequent disconnection,In Progress
18703,CMP454466,8695-WDYEA,2024-07-17,Network issue,Resolved
18706,CMP396094,8695-WDYEA,2024-08-31,Poor customer service,Open
18711,CMP339278,8695-WDYEA,2024-09-01,Slow internet,Open
18704,CMP374867,8695-WDYEA,2024-10-18,Service outage,Closed
18707,CMP317259,8695-WDYEA,2024-10-27,Unexpected charges,Closed
18710,CMP152806,8695-WDYEA,2024-10-30,Network issue,Closed
18702,CMP832935,8695-WDYEA,2025-02-28,Billing error,Closed
18705,CMP813746,8695-WDYEA,2025-03-23,Service outage,In Progress
18708,CMP336091,8695-WDYEA,2025-04-26,Network issue,Open
60006,CMP692906,8696-JKZNU,2024-05-07,Unexpected charges,In Progress
60005,CMP969104,8696-JKZNU,2024-05-12,Slow internet,Resolved
60002,CMP406018,8696-JKZNU,2024-07-10,Network issue,Resolved
60000,CMP528989,8696-JKZNU,2024-08-07,Slow internet,In Progress
60001,CMP913889,8696-JKZNU,2024-10-12,Unexpected charges,Open
60004,CMP242641,8696-JKZNU,2024-10-20,Billing error,In Progress
60003,CMP688066,8696-JKZNU,2025-01-08,Unexpected charges,Resolved
59999,CMP613590,8696-JKZNU,2025-03-08,Service outage,Closed
60007,CMP608109,8696-JKZNU,2025-04-13,Frequent disconnection,Resolved
27097,CMP248607,8699-ASUFO,2024-05-02,Poor customer service,Closed
27099,CMP899872,8699-ASUFO,2024-06-29,App issue,Closed
27098,CMP798821,8699-ASUFO,2024-09-16,Service outage,Open
27101,CMP646635,8699-ASUFO,2024-10-12,Slow internet,Open
27102,CMP155354,8699-ASUFO,2024-12-23,Network issue,In Progress
27100,CMP736523,8699-ASUFO,2025-01-02,Service outage,Closed
27096,CMP707220,8699-ASUFO,2025-01-09,Network issue,Open
27095,CMP589921,8699-ASUFO,2025-02-09,Slow internet,Closed
27093,CMP144161,8699-ASUFO,2025-03-26,Billing error,In Progress
27094,CMP102878,8699-ASUFO,2025-04-02,Billing error,Closed
57838,CMP220069,8701-DGLVH,2024-05-10,Slow internet,Open
57837,CMP936564,8701-DGLVH,2024-08-11,Slow internet,In Progress
57839,CMP302402,8701-DGLVH,2024-10-16,Slow internet,Open
57835,CMP415247,8701-DGLVH,2025-01-21,Frequent disconnection,Resolved
57836,CMP345385,8701-DGLVH,2025-03-16,Unexpected charges,In Progress
57840,CMP841534,8701-DGLVH,2025-04-06,Frequent disconnection,Open
57252,CMP318378,8705-DWKTI,2024-05-23,App issue,Open
57253,CMP951365,8705-DWKTI,2024-06-11,Service outage,Closed
57251,CMP568961,8705-DWKTI,2024-06-27,Service outage,Open
57257,CMP289206,8705-DWKTI,2024-08-18,Poor customer service,Resolved
57246,CMP330245,8705-DWKTI,2024-09-10,Frequent disconnection,In Progress
57249,CMP167732,8705-DWKTI,2024-09-26,Service outage,In Progress
57247,CMP400711,8705-DWKTI,2024-10-22,Service outage,Closed
57256,CMP195619,8705-DWKTI,2025-01-28,Frequent disconnection,In Progress
57250,CMP656442,8705-DWKTI,2025-02-25,Service outage,Open
57254,CMP972435,8705-DWKTI,2025-04-12,Billing error,In Progress
57255,CMP657233,8705-DWKTI,2025-04-14,Network issue,Resolved
57248,CMP612713,8705-DWKTI,2025-04-19,Network issue,In Progress
4067,CMP937784,8705-WZCYL,2024-05-24,Slow internet,Resolved
4057,CMP594980,8705-WZCYL,2024-06-20,Service outage,In Progress
4054,CMP616964,8705-WZCYL,2024-07-05,Frequent disconnection,Open
4066,CMP390130,8705-WZCYL,2024-07-23,Poor customer service,Open
4053,CMP479130,8705-WZCYL,2024-08-04,Frequent disconnection,In Progress
4050,CMP895662,8705-WZCYL,2024-08-15,App issue,In Progress
4052,CMP370121,8705-WZCYL,2024-09-08,Frequent disconnection,In Progress
4056,CMP501115,8705-WZCYL,2024-09-18,Billing error,In Progress
4051,CMP773503,8705-WZCYL,2024-10-17,App issue,In Progress
4055,CMP949829,8705-WZCYL,2024-10-22,Service outage,Resolved
4065,CMP980902,8705-WZCYL,2024-10-31,Slow internet,Closed
4061,CMP478633,8705-WZCYL,2024-11-11,Service outage,Open
4063,CMP340490,8705-WZCYL,2025-01-22,Billing error,In Progress
4064,CMP652261,8705-WZCYL,2025-01-24,Service outage,Resolved
4068,CMP297603,8705-WZCYL,2025-02-04,App issue,Open
4060,CMP459760,8705-WZCYL,2025-02-17,Slow internet,In Progress
4058,CMP325756,8705-WZCYL,2025-02-22,Billing error,In Progress
4059,CMP509791,8705-WZCYL,2025-04-09,App issue,In Progress
4062,CMP138915,8705-WZCYL,2025-04-21,App issue,In Progress
52165,CMP191404,8706-HRADD,2024-06-06,Billing error,Resolved
52150,CMP615602,8706-HRADD,2024-06-12,Service outage,In Progress
52154,CMP238337,8706-HRADD,2024-06-13,Unexpected charges,Closed
52152,CMP631550,8706-HRADD,2024-06-22,Unexpected charges,In Progress
52156,CMP667441,8706-HRADD,2024-07-14,Billing error,In Progress
52162,CMP710189,8706-HRADD,2024-07-16,Frequent disconnection,In Progress
52160,CMP295639,8706-HRADD,2024-07-20,App issue,Open
52155,CMP685542,8706-HRADD,2024-07-22,Frequent disconnection,In Progress
52163,CMP957544,8706-HRADD,2024-10-09,Billing error,Open
52153,CMP393732,8706-HRADD,2024-11-06,Frequent disconnection,Closed
52147,CMP834727,8706-HRADD,2024-11-09,Service outage,In Progress
52164,CMP532410,8706-HRADD,2024-11-28,Slow internet,In Progress
52151,CMP586657,8706-HRADD,2024-11-30,Network issue,Open
52149,CMP110819,8706-HRADD,2025-01-09,Billing error,Open
52161,CMP847786,8706-HRADD,2025-01-15,Frequent disconnection,In Progress
52157,CMP250473,8706-HRADD,2025-01-16,App issue,Resolved
52158,CMP159975,8706-HRADD,2025-03-31,Frequent disconnection,Closed
52148,CMP866963,8706-HRADD,2025-04-12,Unexpected charges,Resolved
52159,CMP129927,8706-HRADD,2025-04-18,App issue,Closed
70872,CMP807669,8707-HOEDG,2024-07-03,Slow internet,In Progress
70878,CMP581821,8707-HOEDG,2024-08-22,Slow internet,Closed
70877,CMP724829,8707-HOEDG,2024-11-10,Poor customer service,Closed
70874,CMP913415,8707-HOEDG,2024-11-24,Frequent disconnection,Resolved
70873,CMP526398,8707-HOEDG,2024-12-21,Poor customer service,Closed
70879,CMP716359,8707-HOEDG,2025-01-09,Billing error,In Progress
70876,CMP142023,8707-HOEDG,2025-02-07,Frequent disconnection,In Progress
70875,CMP416001,8707-HOEDG,2025-03-15,Billing error,In Progress
44950,CMP911868,8707-RMEZH,2024-05-22,Service outage,Closed
44953,CMP746087,8707-RMEZH,2024-07-21,Billing error,In Progress
44949,CMP265529,8707-RMEZH,2024-07-30,Frequent disconnection,Open
44954,CMP548920,8707-RMEZH,2024-08-03,Billing error,In Progress
44951,CMP207323,8707-RMEZH,2024-12-05,Billing error,In Progress
44952,CMP289234,8707-RMEZH,2024-12-16,Frequent disconnection,Closed
44956,CMP631187,8707-RMEZH,2025-01-14,Frequent disconnection,Closed
44948,CMP712160,8707-RMEZH,2025-02-03,Service outage,Closed
44957,CMP900202,8707-RMEZH,2025-03-23,Network issue,Resolved
44955,CMP496523,8707-RMEZH,2025-03-24,Poor customer service,Open
44958,CMP282387,8707-RMEZH,2025-04-25,Network issue,In Progress
80717,CMP318519,8708-XPXHZ,2024-05-03,Poor customer service,Open
80722,CMP994206,8708-XPXHZ,2024-05-16,Service outage,In Progress
80719,CMP409551,8708-XPXHZ,2024-06-04,Slow internet,Resolved
80715,CMP705292,8708-XPXHZ,2024-06-10,App issue,Closed
80712,CMP879627,8708-XPXHZ,2024-07-12,Slow internet,Resolved
80707,CMP760422,8708-XPXHZ,2024-08-13,Unexpected charges,Open
80709,CMP235655,8708-XPXHZ,2024-09-15,Network issue,In Progress
80721,CMP555731,8708-XPXHZ,2024-09-26,Network issue,In Progress
80708,CMP580736,8708-XPXHZ,2024-10-02,Billing error,Closed
80718,CMP790382,8708-XPXHZ,2024-11-02,Slow internet,Resolved
80710,CMP629352,8708-XPXHZ,2024-11-27,Billing error,Open
80716,CMP795447,8708-XPXHZ,2024-12-05,Service outage,Open
80714,CMP515398,8708-XPXHZ,2024-12-14,Service outage,Resolved
80723,CMP416117,8708-XPXHZ,2024-12-18,Billing error,Closed
80724,CMP695129,8708-XPXHZ,2024-12-30,Billing error,In Progress
80711,CMP106143,8708-XPXHZ,2025-01-16,Slow internet,Resolved
80720,CMP252301,8708-XPXHZ,2025-01-26,Unexpected charges,Open
80713,CMP534169,8708-XPXHZ,2025-04-16,Poor customer service,Resolved
81338,CMP689437,8709-KRDVL,2024-06-06,App issue,Open
81341,CMP203220,8709-KRDVL,2024-06-16,Slow internet,Open
81340,CMP649096,8709-KRDVL,2024-07-24,Frequent disconnection,Resolved
81336,CMP745460,8709-KRDVL,2024-08-15,Poor customer service,In Progress
81339,CMP375609,8709-KRDVL,2024-09-03,Billing error,Closed
81337,CMP734352,8709-KRDVL,2024-11-26,Network issue,In Progress
43648,CMP361877,8710-YGLWG,2024-05-09,Service outage,In Progress
43649,CMP439000,8710-YGLWG,2024-12-07,Frequent disconnection,In Progress
43653,CMP299353,8710-YGLWG,2025-01-05,Slow internet,Open
43650,CMP737721,8710-YGLWG,2025-03-08,App issue,Resolved
43652,CMP457184,8710-YGLWG,2025-04-15,Billing error,Closed
43651,CMP956437,8710-YGLWG,2025-04-18,Unexpected charges,Open
16200,CMP350288,8711-LOBKY,2024-05-15,Unexpected charges,Closed
16202,CMP773833,8711-LOBKY,2024-05-28,Poor customer service,Open
16201,CMP604408,8711-LOBKY,2024-06-05,Slow internet,Open
16212,CMP608608,8711-LOBKY,2024-07-04,Slow internet,In Progress
16211,CMP108965,8711-LOBKY,2024-07-18,App issue,Resolved
16210,CMP195586,8711-LOBKY,2024-08-14,Billing error,Resolved
16215,CMP386329,8711-LOBKY,2024-08-22,Service outage,Resolved
16203,CMP189947,8711-LOBKY,2024-09-09,Billing error,Closed
16206,CMP891461,8711-LOBKY,2024-09-14,Slow internet,Closed
16213,CMP407714,8711-LOBKY,2024-10-16,Slow internet,In Progress
16207,CMP467267,8711-LOBKY,2024-10-22,Service outage,In Progress
16208,CMP969377,8711-LOBKY,2024-12-26,App issue,Closed
16216,CMP850620,8711-LOBKY,2025-01-30,Frequent disconnection,Closed
16218,CMP729397,8711-LOBKY,2025-02-11,Network issue,Open
16205,CMP937837,8711-LOBKY,2025-02-26,Network issue,Resolved
16204,CMP729858,8711-LOBKY,2025-03-10,Frequent disconnection,Resolved
16214,CMP615185,8711-LOBKY,2025-03-26,Service outage,In Progress
16217,CMP653713,8711-LOBKY,2025-04-08,Billing error,Resolved
16209,CMP639205,8711-LOBKY,2025-04-28,Billing error,In Progress
10728,CMP818236,8713-IGZSO,2024-07-01,Poor customer service,Open
10733,CMP610912,8713-IGZSO,2024-07-03,Unexpected charges,In Progress
10727,CMP785658,8713-IGZSO,2024-07-10,Poor customer service,Closed
10721,CMP960501,8713-IGZSO,2024-09-08,Frequent disconnection,Open
10722,CMP995999,8713-IGZSO,2024-09-12,Frequent disconnection,Open
10726,CMP548907,8713-IGZSO,2024-10-19,Unexpected charges,Open
10720,CMP979915,8713-IGZSO,2024-11-20,Frequent disconnection,In Progress
10729,CMP674098,8713-IGZSO,2024-12-18,Slow internet,Resolved
10731,CMP916047,8713-IGZSO,2024-12-28,Unexpected charges,Open
10730,CMP762970,8713-IGZSO,2025-01-23,Poor customer service,Closed
10725,CMP163366,8713-IGZSO,2025-02-26,Network issue,In Progress
10723,CMP739492,8713-IGZSO,2025-03-07,App issue,Resolved
10724,CMP581732,8713-IGZSO,2025-03-17,Billing error,Closed
10732,CMP753676,8713-IGZSO,2025-04-13,Network issue,In Progress
17581,CMP300302,8714-CTZJW,2024-05-08,Service outage,Closed
17587,CMP167722,8714-CTZJW,2024-05-21,Poor customer service,Open
17578,CMP448487,8714-CTZJW,2024-05-24,Slow internet,Open
17589,CMP148974,8714-CTZJW,2024-06-18,Billing error,Resolved
17577,CMP641732,8714-CTZJW,2024-06-21,Slow internet,In Progress
17591,CMP688760,8714-CTZJW,2024-06-29,App issue,Closed
17583,CMP778847,8714-CTZJW,2024-07-07,App issue,Resolved
17580,CMP462144,8714-CTZJW,2024-08-15,Service outage,Closed
17574,CMP596637,8714-CTZJW,2024-09-02,Unexpected charges,Resolved
17588,CMP332809,8714-CTZJW,2024-09-03,App issue,Resolved
17590,CMP471648,8714-CTZJW,2024-09-19,Service outage,In Progress
17575,CMP621724,8714-CTZJW,2024-09-25,Billing error,Resolved
17579,CMP926832,8714-CTZJW,2024-10-13,Unexpected charges,Open
17592,CMP578256,8714-CTZJW,2024-10-27,Billing error,In Progress
17582,CMP877944,8714-CTZJW,2024-12-09,Service outage,Closed
17593,CMP268948,8714-CTZJW,2024-12-14,Frequent disconnection,In Progress
17585,CMP420618,8714-CTZJW,2025-01-06,Unexpected charges,Closed
17576,CMP660515,8714-CTZJW,2025-01-29,Frequent disconnection,In Progress
17584,CMP572272,8714-CTZJW,2025-03-14,Poor customer service,Resolved
17586,CMP713660,8714-CTZJW,2025-04-05,Frequent disconnection,Resolved
60125,CMP892510,8714-EUHJO,2024-07-05,Billing error,Closed
60131,CMP995299,8714-EUHJO,2024-07-08,Poor customer service,Open
60135,CMP822808,8714-EUHJO,2024-07-09,Frequent disconnection,In Progress
60117,CMP142266,8714-EUHJO,2024-07-18,Poor customer service,In Progress
60132,CMP832303,8714-EUHJO,2024-08-03,Poor customer service,Closed
60119,CMP191280,8714-EUHJO,2024-08-13,Unexpected charges,In Progress
60133,CMP722799,8714-EUHJO,2024-08-17,Unexpected charges,Open
60118,CMP151434,8714-EUHJO,2024-08-19,Billing error,Open
60122,CMP957658,8714-EUHJO,2024-08-27,App issue,Resolved
60127,CMP915425,8714-EUHJO,2024-09-25,Unexpected charges,In Progress
60134,CMP943582,8714-EUHJO,2024-11-13,Slow internet,Closed
60128,CMP811003,8714-EUHJO,2024-12-28,Network issue,Closed
60120,CMP992814,8714-EUHJO,2024-12-29,Poor customer service,Open
60121,CMP948160,8714-EUHJO,2025-01-05,Slow internet,Resolved
60126,CMP118246,8714-EUHJO,2025-01-13,Network issue,Open
60129,CMP182136,8714-EUHJO,2025-02-06,Unexpected charges,In Progress
60123,CMP102108,8714-EUHJO,2025-03-14,Billing error,Open
60130,CMP651100,8714-EUHJO,2025-03-25,App issue,Closed
